Product Type: Litetrack RF-40
Product ID: 33452
Firmware Version: V8.107.0

GMT Time,ODBA,Temperature [C]
11/23/2021 9:40:00 PM,140,8.5
11/23/2021 9:45:00 PM,10,7.0
11/23/2021 9:50:00 PM,7,5.0
11/23/2021 9:55:00 PM,14,4.5
11/23/2021 10:00:00 PM,7,4.0
11/23/2021 10:05:00 PM,7,3.5
11/23/2021 10:10:00 PM,96,7.5
11/23/2021 10:15:00 PM,288,13.0
11/23/2021 10:20:00 PM,405,19.5
11/23/2021 10:25:00 PM,28,14.0
11/23/2021 10:30:00 PM,7,10.0
11/23/2021 10:35:00 PM,322,13.0
11/23/2021 10:40:00 PM,173,18.0
11/23/2021 10:45:00 PM,54,22.5
11/23/2021 10:50:00 PM,141,23.0
11/23/2021 10:55:00 PM,112,21.5
11/23/2021 11:00:00 PM,228,22.5
11/23/2021 11:05:00 PM,326,20.5
11/23/2021 11:10:00 PM,277,21.5
11/23/2021 11:15:00 PM,208,24.0
11/23/2021 11:20:00 PM,196,22.5
11/23/2021 11:25:00 PM,138,24.5
11/23/2021 11:30:00 PM,92,26.5
11/23/2021 11:35:00 PM,11,28.0
11/23/2021 11:40:00 PM,140,26.5
11/23/2021 11:45:00 PM,19,26.5
11/23/2021 11:50:00 PM,89,27.5
11/23/2021 11:55:00 PM,16,30.5
11/24/2021 12:00:00 AM,649,21.5
11/24/2021 12:05:00 AM,846,14.5
11/24/2021 12:10:00 AM,386,18.5
11/24/2021 12:15:00 AM,140,24.5
11/24/2021 12:20:00 AM,31,28.0
11/24/2021 12:25:00 AM,8,29.0
11/24/2021 12:30:00 AM,52,33.0
11/24/2021 12:35:00 AM,7,34.5
11/24/2021 12:40:00 AM,14,35.0
11/24/2021 12:45:00 AM,9,36.0
11/24/2021 12:50:00 AM,15,36.0
11/24/2021 12:55:00 AM,101,35.0
11/24/2021 1:00:00 AM,20,35.5
11/24/2021 1:05:00 AM,7,34.5
11/24/2021 1:10:00 AM,8,34.5
11/24/2021 1:15:00 AM,9,34.5
11/24/2021 1:20:00 AM,23,34.0
11/24/2021 1:25:00 AM,37,34.0
11/24/2021 1:30:00 AM,13,34.0
11/24/2021 1:35:00 AM,9,34.5
11/24/2021 1:40:00 AM,43,35.0
11/24/2021 1:45:00 AM,11,35.5
11/24/2021 1:50:00 AM,8,36.0
11/24/2021 1:55:00 AM,8,36.0
11/24/2021 2:00:00 AM,9,36.0
11/24/2021 2:05:00 AM,37,36.0
11/24/2021 2:10:00 AM,10,36.0
11/24/2021 2:15:00 AM,36,36.0
11/24/2021 2:20:00 AM,23,35.0
11/24/2021 2:25:00 AM,7,35.0
11/24/2021 2:30:00 AM,22,35.0
11/24/2021 2:35:00 AM,22,35.0
11/24/2021 2:40:00 AM,7,35.5
11/24/2021 2:45:00 AM,7,35.5
11/24/2021 2:50:00 AM,7,35.5
11/24/2021 2:55:00 AM,40,34.5
11/24/2021 3:00:00 AM,11,34.0
11/24/2021 3:05:00 AM,13,34.0
11/24/2021 3:10:00 AM,14,34.0
11/24/2021 3:15:00 AM,8,34.5
11/24/2021 3:20:00 AM,7,35.0
11/24/2021 3:25:00 AM,10,35.0
11/24/2021 3:30:00 AM,35,35.5
11/24/2021 3:35:00 AM,9,35.5
11/24/2021 3:40:00 AM,8,35.5
11/24/2021 3:45:00 AM,8,36.0
11/24/2021 3:50:00 AM,8,36.0
11/24/2021 3:55:00 AM,13,36.0
11/24/2021 4:00:00 AM,26,35.5
11/24/2021 4:05:00 AM,25,35.0
11/24/2021 4:10:00 AM,9,35.0
11/24/2021 4:15:00 AM,8,34.5
11/24/2021 4:20:00 AM,9,34.5
11/24/2021 4:25:00 AM,24,34.5
11/24/2021 4:30:00 AM,7,34.0
11/24/2021 4:35:00 AM,7,34.0
11/24/2021 4:40:00 AM,7,34.0
11/24/2021 4:45:00 AM,7,33.5
11/24/2021 4:50:00 AM,68,33.0
11/24/2021 4:55:00 AM,10,30.5
11/24/2021 5:00:00 AM,8,29.0
11/24/2021 5:05:00 AM,8,27.5
11/24/2021 5:10:00 AM,8,26.5
11/24/2021 5:15:00 AM,10,26.5
11/24/2021 5:20:00 AM,21,26.0
11/24/2021 5:25:00 AM,11,25.0
11/24/2021 5:30:00 AM,12,25.0
11/24/2021 5:35:00 AM,7,24.0
11/24/2021 5:40:00 AM,8,24.0
11/24/2021 5:45:00 AM,23,24.0
11/24/2021 5:50:00 AM,9,23.0
11/24/2021 5:55:00 AM,8,22.5
11/24/2021 6:00:00 AM,8,22.0
11/24/2021 6:05:00 AM,16,21.5
11/24/2021 6:10:00 AM,41,24.0
11/24/2021 6:15:00 AM,12,24.5
11/24/2021 6:20:00 AM,12,25.5
11/24/2021 6:25:00 AM,6,24.5
11/24/2021 6:30:00 AM,7,24.5
11/24/2021 6:35:00 AM,12,24.5
11/24/2021 6:40:00 AM,23,25.5
11/24/2021 6:45:00 AM,37,26.0
11/24/2021 6:50:00 AM,10,25.0
11/24/2021 6:55:00 AM,8,24.5
11/24/2021 7:00:00 AM,7,23.5
11/24/2021 7:05:00 AM,8,24.0
11/24/2021 7:10:00 AM,89,26.5
11/24/2021 7:15:00 AM,9,30.5
11/24/2021 7:20:00 AM,14,32.5
11/24/2021 7:25:00 AM,7,33.0
11/24/2021 7:30:00 AM,7,34.0
11/24/2021 7:35:00 AM,6,34.0
11/24/2021 7:40:00 AM,12,34.5
11/24/2021 7:45:00 AM,39,34.0
11/24/2021 7:50:00 AM,10,34.5
11/24/2021 7:55:00 AM,7,34.5
11/24/2021 8:00:00 AM,7,34.5
11/24/2021 8:05:00 AM,7,34.5
11/24/2021 8:10:00 AM,72,34.0
11/24/2021 8:15:00 AM,8,32.5
11/24/2021 8:20:00 AM,9,31.5
11/24/2021 8:25:00 AM,9,31.0
11/24/2021 8:30:00 AM,8,30.5
11/24/2021 8:35:00 AM,10,30.0
11/24/2021 8:40:00 AM,14,30.0
11/24/2021 8:45:00 AM,14,29.5
11/24/2021 8:50:00 AM,39,28.0
11/24/2021 8:55:00 AM,9,26.5
11/24/2021 9:00:00 AM,13,25.5
11/24/2021 9:05:00 AM,9,24.0
11/24/2021 9:10:00 AM,8,23.0
11/24/2021 9:15:00 AM,28,22.5
11/24/2021 9:20:00 AM,10,21.5
11/24/2021 9:25:00 AM,8,21.0
11/24/2021 9:30:00 AM,11,20.5
11/24/2021 9:35:00 AM,12,20.0
11/24/2021 9:40:00 AM,8,20.0
11/24/2021 9:45:00 AM,8,20.0
11/24/2021 9:50:00 AM,25,20.5
11/24/2021 9:55:00 AM,20,20.5
11/24/2021 10:00:00 AM,47,23.5
11/24/2021 10:05:00 AM,7,26.0
11/24/2021 10:10:00 AM,7,27.0
11/24/2021 10:15:00 AM,7,28.0
11/24/2021 10:20:00 AM,9,29.0
11/24/2021 10:25:00 AM,7,29.0
11/24/2021 10:30:00 AM,7,29.5
11/24/2021 10:35:00 AM,10,30.0
11/24/2021 10:40:00 AM,9,30.0
11/24/2021 10:45:00 AM,10,30.0
11/24/2021 10:50:00 AM,7,30.5
11/24/2021 10:55:00 AM,7,30.5
11/24/2021 11:00:00 AM,8,30.5
11/24/2021 11:05:00 AM,14,31.0
11/24/2021 11:10:00 AM,43,31.5
11/24/2021 11:15:00 AM,24,32.0
11/24/2021 11:20:00 AM,8,32.0
11/24/2021 11:25:00 AM,24,32.0
11/24/2021 11:30:00 AM,17,32.5
11/24/2021 11:35:00 AM,8,33.0
11/24/2021 11:40:00 AM,8,33.5
11/24/2021 11:45:00 AM,22,34.0
11/24/2021 11:50:00 AM,8,34.0
11/24/2021 11:55:00 AM,7,34.0
11/24/2021 12:00:00 PM,7,34.0
11/24/2021 12:05:00 PM,8,34.0
11/24/2021 12:10:00 PM,11,34.0
11/24/2021 12:15:00 PM,23,34.5
11/24/2021 12:20:00 PM,9,35.0
11/24/2021 12:25:00 PM,7,35.5
11/24/2021 12:30:00 PM,8,35.5
11/24/2021 12:35:00 PM,66,35.0
11/24/2021 12:40:00 PM,36,32.0
11/24/2021 12:45:00 PM,9,29.5
11/24/2021 12:50:00 PM,10,27.5
11/24/2021 12:55:00 PM,11,26.0
11/24/2021 1:00:00 PM,9,26.0
11/24/2021 1:05:00 PM,14,24.5
11/24/2021 1:10:00 PM,10,24.0
11/24/2021 1:15:00 PM,10,24.0
11/24/2021 1:20:00 PM,11,24.0
11/24/2021 1:25:00 PM,11,24.0
11/24/2021 1:30:00 PM,52,24.0
11/24/2021 1:35:00 PM,11,27.0
11/24/2021 1:40:00 PM,7,28.0
11/24/2021 1:45:00 PM,10,29.0
11/24/2021 1:50:00 PM,88,30.0
11/24/2021 1:55:00 PM,8,32.5
11/24/2021 2:00:00 PM,11,33.5
11/24/2021 2:05:00 PM,20,34.0
11/24/2021 2:10:00 PM,8,34.5
11/24/2021 2:15:00 PM,12,34.5
11/24/2021 2:20:00 PM,59,34.5
11/24/2021 2:25:00 PM,223,33.0
11/24/2021 2:30:00 PM,283,30.0
11/24/2021 2:35:00 PM,548,18.5
11/24/2021 2:40:00 PM,567,9.5
11/24/2021 2:45:00 PM,462,8.0
11/24/2021 2:50:00 PM,377,9.0
11/24/2021 2:55:00 PM,593,5.5
11/24/2021 3:00:00 PM,577,7.0
11/24/2021 3:05:00 PM,587,7.5
11/24/2021 3:10:00 PM,613,5.5
11/24/2021 3:15:00 PM,397,8.5
11/24/2021 3:20:00 PM,520,7.5
11/24/2021 3:25:00 PM,549,7.5
11/24/2021 3:30:00 PM,678,6.0
11/24/2021 3:35:00 PM,468,5.0
11/24/2021 3:40:00 PM,368,5.5
11/24/2021 3:45:00 PM,460,6.5
11/24/2021 3:50:00 PM,448,5.5
11/24/2021 3:55:00 PM,347,5.5
11/24/2021 4:00:00 PM,400,10.0
11/24/2021 4:05:00 PM,431,12.5
11/24/2021 4:10:00 PM,307,13.5
11/24/2021 4:15:00 PM,379,15.5
11/24/2021 4:20:00 PM,279,16.0
11/24/2021 4:25:00 PM,437,12.5
11/24/2021 4:30:00 PM,470,12.0
11/24/2021 4:35:00 PM,149,13.5
11/24/2021 4:40:00 PM,346,14.0
11/24/2021 4:45:00 PM,156,17.5
11/24/2021 4:50:00 PM,163,19.0
11/24/2021 4:55:00 PM,248,17.0
11/24/2021 5:00:00 PM,404,16.0
11/24/2021 5:05:00 PM,129,20.5
11/24/2021 5:10:00 PM,21,24.5
11/24/2021 5:15:00 PM,14,28.0
11/24/2021 5:20:00 PM,7,30.0
11/24/2021 5:25:00 PM,31,30.0
11/24/2021 5:30:00 PM,16,28.5
11/24/2021 5:35:00 PM,8,27.0
11/24/2021 5:40:00 PM,9,26.5
11/24/2021 5:45:00 PM,40,29.0
11/24/2021 5:50:00 PM,7,30.5
11/24/2021 5:55:00 PM,8,31.5
11/24/2021 6:00:00 PM,20,33.5
11/24/2021 6:05:00 PM,8,34.0
11/24/2021 6:10:00 PM,7,34.5
11/24/2021 6:15:00 PM,11,34.5
11/24/2021 6:20:00 PM,13,34.5
11/24/2021 6:25:00 PM,35,34.0
11/24/2021 6:30:00 PM,7,33.0
11/24/2021 6:35:00 PM,7,32.5
11/24/2021 6:40:00 PM,9,31.5
11/24/2021 6:45:00 PM,9,31.5
11/24/2021 6:50:00 PM,7,31.5
11/24/2021 6:55:00 PM,8,31.5
11/24/2021 7:00:00 PM,17,31.5
11/24/2021 7:05:00 PM,8,32.0
11/24/2021 7:10:00 PM,13,32.5
11/24/2021 7:15:00 PM,20,31.5
11/24/2021 7:20:00 PM,7,31.0
11/24/2021 7:25:00 PM,7,31.0
11/24/2021 7:30:00 PM,15,31.0
11/24/2021 7:35:00 PM,9,31.0
11/24/2021 7:40:00 PM,8,31.0
11/24/2021 7:45:00 PM,7,30.5
11/24/2021 7:50:00 PM,8,30.5
11/24/2021 7:55:00 PM,17,30.5
11/24/2021 8:00:00 PM,13,30.0
11/24/2021 8:05:00 PM,50,31.0
11/24/2021 8:10:00 PM,8,30.0
11/24/2021 8:15:00 PM,8,29.0
11/24/2021 8:20:00 PM,31,29.0
11/24/2021 8:25:00 PM,10,28.5
11/24/2021 8:30:00 PM,9,29.0
11/24/2021 8:35:00 PM,7,30.0
11/24/2021 8:40:00 PM,7,30.5
11/24/2021 8:45:00 PM,9,31.5
11/24/2021 8:50:00 PM,7,31.5
11/24/2021 8:55:00 PM,7,32.0
11/24/2021 9:00:00 PM,15,32.0
11/24/2021 9:05:00 PM,9,30.0
11/24/2021 9:10:00 PM,20,30.0
11/24/2021 9:15:00 PM,9,31.0
11/24/2021 9:20:00 PM,7,31.5
11/24/2021 9:25:00 PM,14,32.0
11/24/2021 9:30:00 PM,28,31.0
11/24/2021 9:35:00 PM,8,31.0
11/24/2021 9:40:00 PM,9,31.0
11/24/2021 9:45:00 PM,7,31.5
11/24/2021 9:50:00 PM,9,31.5
11/24/2021 9:55:00 PM,16,32.0
11/24/2021 10:00:00 PM,31,31.5
11/24/2021 10:05:00 PM,12,31.0
11/24/2021 10:10:00 PM,7,31.5
11/24/2021 10:15:00 PM,9,31.5
11/24/2021 10:20:00 PM,15,32.5
11/24/2021 10:25:00 PM,7,33.5
11/24/2021 10:30:00 PM,8,33.5
11/24/2021 10:35:00 PM,19,34.5
11/24/2021 10:40:00 PM,15,35.0
11/24/2021 10:45:00 PM,34,34.5
11/24/2021 10:50:00 PM,17,34.0
11/24/2021 10:55:00 PM,8,34.0
11/24/2021 11:00:00 PM,11,33.5
11/24/2021 11:05:00 PM,34,33.0
11/24/2021 11:10:00 PM,8,33.5
11/24/2021 11:15:00 PM,8,34.0
11/24/2021 11:20:00 PM,7,34.0
11/24/2021 11:25:00 PM,10,34.0
11/24/2021 11:30:00 PM,21,34.0
11/24/2021 11:35:00 PM,7,34.0
11/24/2021 11:40:00 PM,8,34.0
11/24/2021 11:45:00 PM,100,33.5
11/24/2021 11:50:00 PM,229,31.5
11/24/2021 11:55:00 PM,50,30.5
11/25/2021 12:00:00 AM,8,31.5
11/25/2021 12:05:00 AM,15,31.0
11/25/2021 12:10:00 AM,30,31.0
11/25/2021 12:15:00 AM,227,30.0
11/25/2021 12:20:00 AM,455,20.5
11/25/2021 12:25:00 AM,476,16.0
11/25/2021 12:30:00 AM,346,14.5
11/25/2021 12:35:00 AM,369,14.0
11/25/2021 12:40:00 AM,531,14.0
11/25/2021 12:45:00 AM,162,17.5
11/25/2021 12:50:00 AM,133,18.5
11/25/2021 12:55:00 AM,141,19.0
11/25/2021 1:00:00 AM,109,20.5
11/25/2021 1:05:00 AM,367,17.5
11/25/2021 1:10:00 AM,489,13.0
11/25/2021 1:15:00 AM,383,11.5
11/25/2021 1:20:00 AM,342,11.5
11/25/2021 1:25:00 AM,341,11.0
11/25/2021 1:30:00 AM,323,12.0
11/25/2021 1:35:00 AM,442,11.5
11/25/2021 1:40:00 AM,554,11.5
11/25/2021 1:45:00 AM,510,11.5
11/25/2021 1:50:00 AM,579,10.0
11/25/2021 1:55:00 AM,572,9.5
11/25/2021 2:00:00 AM,522,10.0
11/25/2021 2:05:00 AM,462,9.0
11/25/2021 2:10:00 AM,219,11.0
11/25/2021 2:15:00 AM,411,11.0
11/25/2021 2:20:00 AM,264,18.0
11/25/2021 2:25:00 AM,8,26.5
11/25/2021 2:30:00 AM,10,30.0
11/25/2021 2:35:00 AM,14,31.0
11/25/2021 2:40:00 AM,20,32.0
11/25/2021 2:45:00 AM,7,33.5
11/25/2021 2:50:00 AM,7,34.5
11/25/2021 2:55:00 AM,9,35.0
11/25/2021 3:00:00 AM,25,34.5
11/25/2021 3:05:00 AM,10,33.0
11/25/2021 3:10:00 AM,22,32.0
11/25/2021 3:15:00 AM,8,31.0
11/25/2021 3:20:00 AM,22,32.5
11/25/2021 3:25:00 AM,23,33.5
11/25/2021 3:30:00 AM,7,34.0
11/25/2021 3:35:00 AM,7,34.5
11/25/2021 3:40:00 AM,8,35.0
11/25/2021 3:45:00 AM,10,35.0
11/25/2021 3:50:00 AM,23,35.5
11/25/2021 3:55:00 AM,9,34.0
11/25/2021 4:00:00 AM,34,34.0
11/25/2021 4:05:00 AM,16,34.0
11/25/2021 4:10:00 AM,65,33.5
11/25/2021 4:15:00 AM,7,34.0
11/25/2021 4:20:00 AM,7,34.0
11/25/2021 4:25:00 AM,9,34.5
11/25/2021 4:30:00 AM,10,34.5
11/25/2021 4:35:00 AM,7,34.5
11/25/2021 4:40:00 AM,43,33.5
11/25/2021 4:45:00 AM,6,34.0
11/25/2021 4:50:00 AM,8,34.0
11/25/2021 4:55:00 AM,7,33.5
11/25/2021 5:00:00 AM,7,34.0
11/25/2021 5:05:00 AM,10,33.0
11/25/2021 5:10:00 AM,8,32.0
11/25/2021 5:15:00 AM,8,31.5
11/25/2021 5:20:00 AM,166,30.0
11/25/2021 5:25:00 AM,7,31.5
11/25/2021 5:30:00 AM,118,29.5
11/25/2021 5:35:00 AM,126,27.0
11/25/2021 5:40:00 AM,177,26.5
11/25/2021 5:45:00 AM,29,30.5
11/25/2021 5:50:00 AM,8,32.0
11/25/2021 5:55:00 AM,27,33.0
11/25/2021 6:00:00 AM,17,34.0
11/25/2021 6:05:00 AM,8,33.5
11/25/2021 6:10:00 AM,7,34.0
11/25/2021 6:15:00 AM,11,34.0
11/25/2021 6:20:00 AM,32,34.0
11/25/2021 6:25:00 AM,7,34.0
11/25/2021 6:30:00 AM,7,34.0
11/25/2021 6:35:00 AM,7,34.5
11/25/2021 6:40:00 AM,7,34.5
11/25/2021 6:45:00 AM,18,34.5
11/25/2021 6:50:00 AM,8,34.5
11/25/2021 6:55:00 AM,12,34.5
11/25/2021 7:00:00 AM,9,34.5
11/25/2021 7:05:00 AM,8,34.5
11/25/2021 7:10:00 AM,15,34.0
11/25/2021 7:15:00 AM,18,34.0
11/25/2021 7:20:00 AM,7,33.5
11/25/2021 7:25:00 AM,13,33.5
11/25/2021 7:30:00 AM,16,33.5
11/25/2021 7:35:00 AM,9,34.0
11/25/2021 7:40:00 AM,9,33.5
11/25/2021 7:45:00 AM,24,34.0
11/25/2021 7:50:00 AM,15,34.0
11/25/2021 7:55:00 AM,8,34.0
11/25/2021 8:00:00 AM,8,34.5
11/25/2021 8:05:00 AM,14,34.5
11/25/2021 8:10:00 AM,74,32.5
11/25/2021 8:15:00 AM,7,33.5
11/25/2021 8:20:00 AM,8,34.0
11/25/2021 8:25:00 AM,9,34.5
11/25/2021 8:30:00 AM,13,34.5
11/25/2021 8:35:00 AM,9,34.0
11/25/2021 8:40:00 AM,12,34.0
11/25/2021 8:45:00 AM,8,34.0
11/25/2021 8:50:00 AM,13,34.0
11/25/2021 8:55:00 AM,14,34.0
11/25/2021 9:00:00 AM,7,34.5
11/25/2021 9:05:00 AM,11,34.5
11/25/2021 9:10:00 AM,13,34.5
11/25/2021 9:15:00 AM,10,34.5
11/25/2021 9:20:00 AM,8,34.5
11/25/2021 9:25:00 AM,16,34.5
11/25/2021 9:30:00 AM,14,34.5
11/25/2021 9:35:00 AM,15,34.5
11/25/2021 9:40:00 AM,9,34.5
11/25/2021 9:45:00 AM,8,34.5
11/25/2021 9:50:00 AM,13,34.5
11/25/2021 9:55:00 AM,8,34.0
11/25/2021 10:00:00 AM,8,33.5
11/25/2021 10:05:00 AM,9,33.5
11/25/2021 10:10:00 AM,15,33.5
11/25/2021 10:15:00 AM,18,33.0
11/25/2021 10:20:00 AM,7,33.0
11/25/2021 10:25:00 AM,30,32.0
11/25/2021 10:30:00 AM,9,33.0
11/25/2021 10:35:00 AM,7,33.5
11/25/2021 10:40:00 AM,10,33.0
11/25/2021 10:45:00 AM,7,32.5
11/25/2021 10:50:00 AM,14,32.5
11/25/2021 10:55:00 AM,11,31.5
11/25/2021 11:00:00 AM,9,31.5
11/25/2021 11:05:00 AM,8,31.5
11/25/2021 11:10:00 AM,8,32.0
11/25/2021 11:15:00 AM,9,32.0
11/25/2021 11:20:00 AM,42,33.0
11/25/2021 11:25:00 AM,8,33.5
11/25/2021 11:30:00 AM,7,34.0
11/25/2021 11:35:00 AM,17,33.5
11/25/2021 11:40:00 AM,21,33.5
11/25/2021 11:45:00 AM,105,34.0
11/25/2021 11:50:00 AM,9,34.0
11/25/2021 11:55:00 AM,7,34.5
11/25/2021 12:00:00 PM,17,34.5
11/25/2021 12:05:00 PM,8,35.0
11/25/2021 12:10:00 PM,13,34.5
11/25/2021 12:15:00 PM,7,35.0
11/25/2021 12:20:00 PM,7,35.0
11/25/2021 12:25:00 PM,17,35.0
11/25/2021 12:30:00 PM,9,35.0
11/25/2021 12:35:00 PM,7,35.0
11/25/2021 12:40:00 PM,16,35.0
11/25/2021 12:45:00 PM,9,35.0
11/25/2021 12:50:00 PM,8,35.0
11/25/2021 12:55:00 PM,20,35.0
11/25/2021 1:00:00 PM,9,35.5
11/25/2021 1:05:00 PM,9,35.5
11/25/2021 1:10:00 PM,23,35.5
11/25/2021 1:15:00 PM,15,35.5
11/25/2021 1:20:00 PM,24,35.5
11/25/2021 1:25:00 PM,44,34.5
11/25/2021 1:30:00 PM,16,35.0
11/25/2021 1:35:00 PM,8,35.0
11/25/2021 1:40:00 PM,22,35.5
11/25/2021 1:45:00 PM,128,33.5
11/25/2021 1:50:00 PM,168,33.5
11/25/2021 1:55:00 PM,8,34.5
11/25/2021 2:00:00 PM,9,36.0
11/25/2021 2:05:00 PM,16,35.5
11/25/2021 2:10:00 PM,191,32.0
11/25/2021 2:15:00 PM,360,25.5
11/25/2021 2:20:00 PM,515,18.5
11/25/2021 2:25:00 PM,473,15.5
11/25/2021 2:30:00 PM,484,15.5
11/25/2021 2:35:00 PM,437,13.0
11/25/2021 2:40:00 PM,457,14.0
11/25/2021 2:45:00 PM,595,12.5
11/25/2021 2:50:00 PM,417,13.5
11/25/2021 2:55:00 PM,215,16.0
11/25/2021 3:00:00 PM,389,15.0
11/25/2021 3:05:00 PM,352,13.5
11/25/2021 3:10:00 PM,578,11.5
11/25/2021 3:15:00 PM,474,12.0
11/25/2021 3:20:00 PM,441,11.5
11/25/2021 3:25:00 PM,310,13.5
11/25/2021 3:30:00 PM,148,17.0
11/25/2021 3:35:00 PM,531,14.5
11/25/2021 3:40:00 PM,325,14.5
11/25/2021 3:45:00 PM,573,12.5
11/25/2021 3:50:00 PM,483,12.0
11/25/2021 3:55:00 PM,347,11.5
11/25/2021 4:00:00 PM,339,12.0
11/25/2021 4:05:00 PM,340,12.0
11/25/2021 4:10:00 PM,395,12.0
11/25/2021 4:15:00 PM,472,12.5
11/25/2021 4:20:00 PM,563,11.0
11/25/2021 4:25:00 PM,397,11.0
11/25/2021 4:30:00 PM,440,11.5
11/25/2021 4:35:00 PM,471,9.5
11/25/2021 4:40:00 PM,529,8.5
11/25/2021 4:45:00 PM,477,10.5
11/25/2021 4:50:00 PM,341,11.5
11/25/2021 4:55:00 PM,378,12.0
11/25/2021 5:00:00 PM,465,13.5
11/25/2021 5:05:00 PM,545,12.5
11/25/2021 5:10:00 PM,356,13.5
11/25/2021 5:15:00 PM,444,14.5
11/25/2021 5:20:00 PM,494,18.5
11/25/2021 5:25:00 PM,39,20.5
11/25/2021 5:30:00 PM,10,23.0
11/25/2021 5:35:00 PM,16,28.0
11/25/2021 5:40:00 PM,13,30.5
11/25/2021 5:45:00 PM,12,33.0
11/25/2021 5:50:00 PM,25,33.0
11/25/2021 5:55:00 PM,7,33.5
11/25/2021 6:00:00 PM,15,34.0
11/25/2021 6:05:00 PM,7,34.0
11/25/2021 6:10:00 PM,15,33.0
11/25/2021 6:15:00 PM,19,32.0
11/25/2021 6:20:00 PM,7,32.5
11/25/2021 6:25:00 PM,9,32.5
11/25/2021 6:30:00 PM,26,33.0
11/25/2021 6:35:00 PM,7,33.0
11/25/2021 6:40:00 PM,8,33.0
11/25/2021 6:45:00 PM,9,32.0
11/25/2021 6:50:00 PM,12,31.5
11/25/2021 6:55:00 PM,11,31.5
11/25/2021 7:00:00 PM,40,32.0
11/25/2021 7:05:00 PM,7,32.5
11/25/2021 7:10:00 PM,10,33.0
11/25/2021 7:15:00 PM,13,33.5
11/25/2021 7:20:00 PM,8,33.5
11/25/2021 7:25:00 PM,18,34.0
11/25/2021 7:30:00 PM,11,32.5
11/25/2021 7:35:00 PM,13,32.5
11/25/2021 7:40:00 PM,8,33.0
11/25/2021 7:45:00 PM,10,33.5
11/25/2021 7:50:00 PM,14,33.5
11/25/2021 7:55:00 PM,9,34.0
11/25/2021 8:00:00 PM,8,34.0
11/25/2021 8:05:00 PM,29,34.0
11/25/2021 8:10:00 PM,9,34.0
11/25/2021 8:15:00 PM,32,34.0
11/25/2021 8:20:00 PM,11,34.5
11/25/2021 8:25:00 PM,8,35.0
11/25/2021 8:30:00 PM,77,35.0
11/25/2021 8:35:00 PM,233,32.5
11/25/2021 8:40:00 PM,10,34.0
11/25/2021 8:45:00 PM,25,35.0
11/25/2021 8:50:00 PM,9,35.0
11/25/2021 8:55:00 PM,53,34.5
11/25/2021 9:00:00 PM,10,35.5
11/25/2021 9:05:00 PM,16,35.0
11/25/2021 9:10:00 PM,8,35.5
11/25/2021 9:15:00 PM,23,33.5
11/25/2021 9:20:00 PM,115,32.0
11/25/2021 9:25:00 PM,300,28.0
11/25/2021 9:30:00 PM,416,24.5
11/25/2021 9:35:00 PM,363,19.5
11/25/2021 9:40:00 PM,469,17.5
11/25/2021 9:45:00 PM,440,16.0
11/25/2021 9:50:00 PM,422,15.0
11/25/2021 9:55:00 PM,566,15.0
11/25/2021 10:00:00 PM,421,15.5
11/25/2021 10:05:00 PM,603,15.0
11/25/2021 10:10:00 PM,442,15.0
11/25/2021 10:15:00 PM,529,15.5
11/25/2021 10:20:00 PM,482,15.0
11/25/2021 10:25:00 PM,580,14.0
11/25/2021 10:30:00 PM,508,14.0
11/25/2021 10:35:00 PM,571,14.5
11/25/2021 10:40:00 PM,450,15.5
11/25/2021 10:45:00 PM,391,15.5
11/25/2021 10:50:00 PM,366,15.5
11/25/2021 10:55:00 PM,495,15.5
11/25/2021 11:00:00 PM,545,15.5
11/25/2021 11:05:00 PM,551,14.5
11/25/2021 11:10:00 PM,612,13.5
11/25/2021 11:15:00 PM,416,14.0
11/25/2021 11:20:00 PM,325,14.0
11/25/2021 11:25:00 PM,521,14.5
11/25/2021 11:30:00 PM,425,14.5
11/25/2021 11:35:00 PM,536,14.5
11/25/2021 11:40:00 PM,530,14.5
11/25/2021 11:45:00 PM,636,13.5
11/25/2021 11:50:00 PM,522,13.0
11/25/2021 11:55:00 PM,630,11.5
11/26/2021 12:00:00 AM,617,12.5
11/26/2021 12:05:00 AM,391,15.0
11/26/2021 12:10:00 AM,485,13.5
11/26/2021 12:15:00 AM,577,13.0
11/26/2021 12:20:00 AM,673,13.0
11/26/2021 12:25:00 AM,294,16.0
11/26/2021 12:30:00 AM,597,14.5
11/26/2021 12:35:00 AM,483,14.0
11/26/2021 12:40:00 AM,431,13.5
11/26/2021 12:45:00 AM,445,13.5
11/26/2021 12:50:00 AM,422,13.5
11/26/2021 12:55:00 AM,320,14.5
11/26/2021 1:00:00 AM,394,16.5
11/26/2021 1:05:00 AM,631,17.0
11/26/2021 1:10:00 AM,545,15.0
11/26/2021 1:15:00 AM,571,14.5
11/26/2021 1:20:00 AM,467,14.5
11/26/2021 1:25:00 AM,165,17.0
11/26/2021 1:30:00 AM,175,18.5
11/26/2021 1:35:00 AM,366,18.5
11/26/2021 1:40:00 AM,11,23.5
11/26/2021 1:45:00 AM,19,27.5
11/26/2021 1:50:00 AM,7,29.5
11/26/2021 1:55:00 AM,6,30.5
11/26/2021 2:00:00 AM,16,31.5
11/26/2021 2:05:00 AM,7,30.5
11/26/2021 2:10:00 AM,15,31.0
11/26/2021 2:15:00 AM,7,33.0
11/26/2021 2:20:00 AM,7,34.0
